salesman_id,country_id,product_id,date,Amount,Boxes Shipped
00021,C-001,0000009,2023-01-25,5029,61
00004,C-002,0000017,2023-03-11,5143,21
00024,C-001,0000017,2023-07-28,16708,102
00012,C-004,0000006,2023-03-09,1559,46
00016,C-003,0000008,2023-06-28,9333,196
00012,C-003,0000012,2023-07-28,2673,375
00021,C-006,0000005,2023-08-15,4950,54
00017,C-003,0000016,2023-01-12,2919,271
00013,C-004,0000015,2023-03-24,8003,7
00002,C-001,0000012,2023-07-25,4903,91
00005,C-006,0000005,2023-08-01,4034,430
00002,C-002,0000011,2023-05-16,22751,182
00014,C-002,0000004,2023-08-10,5118,137
00004,C-002,0000009,2023-01-05,2836,26
00025,C-001,0000004,2023-07-11,5828,121
00019,C-005,0000006,2023-04-25,396,32
00003,C-004,0000014,2023-04-04,11227,118
00009,C-005,0000018,2023-04-12,10103,107
00019,C-004,0000002,2023-08-02,2085,119
00003,C-004,0000016,2023-06-28,8496,268
00025,C-003,0000009,2023-07-05,4248,130
00008,C-004,0000019,2023-06-07,2236,46
00007,C-004,0000004,2023-01-18,1124,26
00007,C-003,0000020,2023-01-04,12870,227
00018,C-003,0000005,2023-01-31,3018,19
00021,C-002,0000017,2023-03-14,3574,149
00022,C-003,0000022,2023-04-29,6249,509
00005,C-002,0000004,2023-02-07,10760,107
00017,C-001,0000011,2023-03-31,2508,175
00012,C-002,0000021,2023-03-16,4998,83
00011,C-001,0000009,2023-01-25,7901,200
00002,C-002,0000020,2023-06-20,3133,479
00003,C-001,0000006,2023-03-29,8320,171
00015,C-003,0000008,2023-07-12,910,132
00001,C-006,0000004,2023-07-11,5631,142
00011,C-006,0000004,2023-01-19,3283,186
00020,C-005,0000002,2023-04-05,9458,87
00001,C-006,0000012,2023-02-21,7726,12
00008,C-004,0000021,2023-05-20,14369,15
00010,C-003,0000012,2023-07-29,2830,106
00009,C-005,0000014,2023-01-28,9371,45
00012,C-001,0000021,2023-07-19,3651,112
00010,C-004,0000016,2023-04-13,10230,12
00014,C-002,0000003,2023-02-11,11597,22
00014,C-004,0000012,2023-03-02,5858,111
00025,C-003,0000015,2023-03-02,1178,206
00002,C-005,0000005,2023-07-28,12930,6
00021,C-002,0000006,2023-01-07,1732,531
00007,C-001,0000015,2023-04-12,5837,173
00002,C-006,0000017,2023-06-27,3425,70
00001,C-003,0000007,2023-01-14,5700,422
00011,C-001,0000020,2023-02-07,5094,373
00001,C-003,0000008,2023-03-23,14529,26
00012,C-002,0000003,2023-01-10,6761,145
00005,C-001,0000019,2023-03-17,10370,44
00003,C-005,0000013,2023-01-21,12450,57
00009,C-003,0000015,2023-07-04,8928,386
00017,C-006,0000003,2023-07-04,3439,191
00024,C-005,0000016,2023-08-10,300,207
00018,C-003,0000007,2023-04-01,7374,12
00003,C-002,0000018,2023-02-22,2776,174
00022,C-001,0000015,2023-01-03,9958,194
00011,C-002,0000010,2023-05-31,5065,251
00024,C-001,0000005,2023-01-03,9865,273
00016,C-004,0000021,2023-01-27,572,489
00009,C-001,0000007,2023-01-28,656,67
00015,C-003,0000011,2023-06-28,4009,301
00016,C-001,0000019,2023-03-02,4679,43
00019,C-003,0000006,2023-05-27,3447,28
00018,C-005,0000017,2023-06-30,11885,82
00009,C-006,0000003,2023-06-07,2167,85
00017,C-005,0000022,2023-05-12,4200,107
00009,C-004,0000018,2023-07-29,7359,68
00018,C-001,0000015,2023-08-03,7870,274
00009,C-002,0000020,2023-08-18,7454,148
00002,C-004,0000004,2023-06-14,3112,41
00013,C-001,0000015,2023-06-30,6901,80
00022,C-004,0000001,2023-06-13,1178,199
00025,C-001,0000008,2023-04-27,14954,53
00004,C-003,0000015,2023-07-27,3959,33
00010,C-006,0000002,2023-04-20,1639,430
00008,C-002,0000013,2023-01-04,8586,144
00025,C-003,0000001,2023-02-21,10000,98
00011,C-003,0000015,2023-01-05,8448,52
00013,C-002,0000010,2023-07-15,6985,51
00007,C-003,0000019,2023-05-25,5642,61
00011,C-006,0000009,2023-04-20,3851,372
00003,C-005,0000005,2023-06-02,886,240
00012,C-001,0000004,2023-05-13,21252,91
00013,C-004,0000020,2023-08-03,1453,142
00013,C-003,0000012,2023-05-25,793,400
00002,C-001,0000018,2023-03-16,7152,83
00004,C-003,0000008,2023-07-04,3364,126
00001,C-002,0000007,2023-07-05,3471,129
00023,C-005,0000006,2023-03-15,4676,440
00009,C-001,0000018,2023-08-22,6323,70
00025,C-003,0000022,2023-01-12,3253,119
00012,C-001,0000020,2023-06-10,254,161
00017,C-003,0000003,2023-03-25,6127,299
00008,C-002,0000017,2023-07-27,3792,100
00016,C-001,0000021,2023-04-15,17060,456
00014,C-002,0000008,2023-06-27,4154,18
00001,C-001,0000022,2023-04-14,6169,280
00016,C-003,0000016,2023-03-15,7984,95
00023,C-005,0000009,2023-03-18,9108,213
00007,C-002,0000009,2023-04-29,1512,58
00010,C-004,0000015,2023-02-25,3364,265
00016,C-005,0000012,2023-03-02,934,54
00002,C-003,0000012,2023-06-20,8896,91
00013,C-006,0000015,2023-07-15,9957,185
00024,C-003,0000007,2023-05-12,3359,256
00010,C-004,0000011,2023-07-01,5098,276
00016,C-005,0000002,2023-08-08,398,52
00023,C-003,0000007,2023-07-25,7473,6
00019,C-001,0000010,2023-05-18,3639,59
00022,C-002,0000003,2023-07-15,12507,284
00015,C-002,0000022,2023-07-05,2394,48
00010,C-005,0000016,2023-07-04,6137,94
00024,C-001,0000022,2023-06-20,1264,232
00006,C-003,0000017,2023-01-25,4101,425
00017,C-004,0000013,2023-07-01,8107,40
00003,C-005,0000007,2023-04-13,2456,58
00013,C-001,0000004,2023-05-04,4727,75
00013,C-003,0000020,2023-08-04,3483,108
00013,C-002,0000022,2023-06-01,467,159
00001,C-001,0000019,2023-04-22,4875,185
00017,C-005,0000007,2023-08-03,71,27
00025,C-005,0000008,2023-06-10,1835,73
00006,C-001,0000016,2023-06-27,7305,49
00012,C-003,0000004,2023-01-03,3968,163
00012,C-002,0000006,2023-07-11,2801,190
00025,C-004,0000012,2023-08-17,4475,120
00008,C-005,0000014,2023-01-18,2737,63
00025,C-002,0000011,2023-03-08,16717,102
00010,C-003,0000008,2023-03-07,16113,282
00016,C-002,0000022,2023-05-09,6898,163
00009,C-004,0000002,2023-05-23,2151,170
00023,C-001,0000021,2023-04-15,173,152
00003,C-003,0000010,2023-07-27,2949,153
00012,C-006,0000019,2023-08-22,2791,435
00025,C-005,0000022,2023-05-11,5054,127
00023,C-002,0000011,2023-01-26,5419,37
00009,C-005,0000007,2023-04-14,14605,128
00018,C-004,0000001,2023-04-05,6669,419
00012,C-004,0000004,2023-06-14,9690,58
00007,C-006,0000017,2023-04-13,5027,123
00013,C-003,0000015,2023-06-27,2379,178
00024,C-003,0000009,2023-01-26,7771,3
00009,C-001,0000015,2023-07-05,1837,77
00013,C-006,0000020,2023-01-11,14626,90
00021,C-005,0000015,2023-03-07,10305,22
00017,C-006,0000007,2023-03-04,8799,99
00011,C-006,0000011,2023-07-15,2467,309
00017,C-001,0000003,2023-05-11,6564,92
00011,C-005,0000012,2023-01-27,4765,7
00011,C-002,0000008,2023-06-27,3172,153
00025,C-002,0000004,2023-08-03,8062,20
00019,C-004,0000001,2023-08-19,12382,245
00019,C-003,0000014,2023-06-15,414,111
00018,C-001,0000003,2023-02-07,10186,154
00011,C-003,0000017,2023-07-08,7937,138
00018,C-002,0000012,2023-04-21,1713,93
00025,C-001,0000001,2023-04-08,3089,226
00016,C-003,0000007,2023-08-19,14953,51
00004,C-002,0000014,2023-05-04,3219,54
00010,C-005,0000002,2023-05-11,2701,112
00010,C-005,0000009,2023-03-22,7220,53
00018,C-006,0000013,2023-08-10,2634,234
00018,C-005,0000014,2023-05-04,1631,321
00021,C-005,0000005,2023-08-18,8251,258
00024,C-006,0000018,2023-08-03,4849,248
00012,C-004,0000012,2023-01-14,7940,328
00023,C-003,0000019,2023-04-08,2107,69
00021,C-001,0000008,2023-08-01,3912,3
00018,C-006,0000009,2023-03-15,483,45
00011,C-002,0000001,2023-07-15,11381,192
00009,C-004,0000017,2023-01-13,6373,131
00010,C-003,0000002,2023-08-26,2715,52
00025,C-006,0000009,2023-01-10,2106,172
00003,C-003,0000015,2023-05-11,5805,83
00013,C-004,0000002,2023-08-30,12206,23
00017,C-005,0000021,2023-07-21,6319,124
00010,C-003,0000017,2023-08-01,8523,137
00007,C-006,0000002,2023-02-17,10316,268
00007,C-003,0000010,2023-07-27,7262,158
00024,C-005,0000008,2023-02-23,1415,112
00008,C-003,0000007,2023-03-22,3068,42
00018,C-002,0000005,2023-06-23,7370,325
00015,C-001,0000015,2023-02-01,1775,73
00021,C-003,0000006,2023-03-02,7684,279
00003,C-001,0000014,2023-04-06,1412,90
00006,C-003,0000018,2023-03-17,607,76
00015,C-001,0000014,2023-06-24,11689,136
00009,C-006,0000007,2023-07-19,10276,301
00015,C-005,0000013,2023-07-11,1788,271
00007,C-002,0000017,2023-01-13,2378,222
00005,C-004,0000004,2023-07-07,9545,64
00004,C-002,0000002,2023-05-25,5000,446
00012,C-002,0000014,2023-04-13,5313,160
00020,C-004,0000007,2023-03-02,3751,208
00006,C-006,0000018,2023-06-23,2376,129
00021,C-005,0000010,2023-07-26,7014,170
00002,C-006,0000015,2023-03-22,482,3
00008,C-005,0000020,2023-06-09,3137,64
00002,C-003,0000021,2023-05-17,6584,62
00025,C-004,0000003,2023-03-04,1025,260
00021,C-006,0000012,2023-07-07,17680,27
00018,C-006,0000019,2023-01-13,10708,124
00015,C-003,0000017,2023-07-13,3019,78
00023,C-003,0000002,2023-06-16,1759,329
00003,C-001,0000007,2023-07-18,8385,73
00025,C-001,0000016,2023-05-30,4854,411
00003,C-001,0000022,2023-06-21,949,83
00001,C-003,0000003,2023-06-24,6047,40
00012,C-002,0000009,2023-01-13,3883,94
00015,C-006,0000014,2023-04-04,4382,210
00017,C-001,0000004,2023-06-08,9928,599
00011,C-006,0000013,2023-08-02,6316,51
00021,C-005,0000011,2023-07-21,10630,155
00015,C-002,0000013,2023-06-20,167,143
00014,C-002,0000006,2023-06-22,2690,117
00022,C-003,0000021,2023-05-02,3242,15
00015,C-003,0000005,2023-01-07,5364,87
00010,C-001,0000007,2023-02-21,6161,95
00025,C-006,0000020,2023-03-21,7968,373
00002,C-001,0000010,2023-04-04,6389,131
00006,C-006,0000014,2023-03-24,15841,216
00006,C-004,0000013,2023-06-28,7265,194
00006,C-003,0000010,2023-01-14,2342,192
00011,C-004,0000014,2023-02-07,1366,147
00018,C-004,0000010,2023-01-11,4437,196
00001,C-002,0000005,2023-02-25,2072,232
00024,C-003,0000001,2023-08-01,7092,27
00014,C-003,0000001,2023-05-05,7213,277
00023,C-004,0000018,2023-05-18,9673,411
00024,C-004,0000019,2023-01-04,5750,350
00014,C-004,0000007,2023-05-09,4641,220
00008,C-002,0000004,2023-05-06,1871,88
00016,C-001,0000015,2023-01-13,10843,142
00014,C-003,0000017,2023-06-24,5032,79
00002,C-005,0000021,2023-02-14,1106,21
00022,C-003,0000005,2023-01-18,4978,97
00017,C-002,0000012,2023-05-02,3210,92
00025,C-003,0000004,2023-05-16,7795,54
00010,C-005,0000017,2023-01-28,7613,370
00017,C-006,0000005,2023-06-24,1333,409
00005,C-001,0000006,2023-07-18,2588,108
00006,C-001,0000009,2023-04-13,3826,169
00024,C-005,0000021,2023-04-15,18688,80
00004,C-002,0000003,2023-01-04,8860,184
00016,C-003,0000009,2023-07-04,7299,34
00013,C-005,0000004,2023-03-24,2556,354
00022,C-003,0000016,2023-03-17,703,181
00005,C-003,0000017,2023-02-15,6421,242
00004,C-005,0000008,2023-06-29,1048,149
00003,C-005,0000014,2023-05-24,3099,115
00010,C-001,0000012,2023-01-10,3738,282
00015,C-005,0000018,2023-03-15,3087,153
00012,C-006,0000012,2023-02-08,2618,312
00007,C-002,0000021,2023-02-25,1643,110
00006,C-005,0000009,2023-05-03,7369,45
00014,C-005,0000014,2023-06-14,6082,23
00006,C-002,0000007,2023-08-09,14456,79
00019,C-004,0000016,2023-07-11,4173,254
00017,C-001,0000016,2023-01-14,7189,113
00002,C-006,0000016,2023-02-24,8963,48
00019,C-004,0000017,2023-03-15,10085,146
00005,C-004,0000020,2023-04-25,12073,51
00018,C-003,0000011,2023-05-10,6656,39
00012,C-003,0000013,2023-06-23,14194,302
00013,C-006,0000004,2023-02-28,15507,352
00007,C-005,0000011,2023-05-25,17383,145
00014,C-004,0000020,2023-02-22,5913,232
00002,C-001,0000002,2023-07-11,4029,128
00012,C-006,0000013,2023-01-03,3563,344
00008,C-004,0000022,2023-08-24,774,280
00013,C-005,0000007,2023-07-28,2620,340
00007,C-005,0000001,2023-05-25,11427,151
00011,C-004,0000009,2023-05-06,2936,171
00009,C-002,0000010,2023-01-28,2432,148
00012,C-001,0000008,2023-06-06,11883,13
00007,C-004,0000020,2023-07-12,6297,26
00025,C-006,0000013,2023-08-05,5859,193
00007,C-005,0000008,2023-01-28,6277,157
00017,C-002,0000013,2023-08-31,5675,147
00010,C-005,0000007,2023-04-19,1960,14
00010,C-001,0000001,2023-06-29,6540,2
00013,C-002,0000019,2023-02-24,3818,287
00023,C-001,0000004,2023-03-04,14770,87
00003,C-002,0000009,2023-06-21,3687,73
00008,C-003,0000011,2023-01-26,1124,114
00005,C-004,0000015,2023-06-10,4612,38
00020,C-001,0000010,2023-05-23,1600,70
00021,C-002,0000012,2023-04-15,976,105
00011,C-004,0000021,2023-01-31,5487,219
00020,C-004,0000011,2023-03-04,4948,39
00009,C-004,0000006,2023-04-19,11460,81
00013,C-001,0000017,2023-05-16,2628,101
00005,C-003,0000018,2023-02-17,1044,126
00018,C-005,0000018,2023-01-18,7450,264
00014,C-006,0000008,2023-02-09,9316,88
00010,C-006,0000008,2023-03-23,3821,179
00023,C-004,0000021,2023-02-01,3783,150
00010,C-002,0000010,2023-03-07,4526,146
00025,C-001,0000015,2023-01-03,3731,237
00025,C-005,0000015,2023-02-11,6068,349
00018,C-004,0000008,2023-03-16,4944,144
00024,C-002,0000015,2023-08-15,12331,337
00003,C-002,0000016,2023-05-12,5291,76
00002,C-002,0000013,2023-04-11,6874,4
00004,C-004,0000001,2023-06-30,20402,297
00024,C-004,0000015,2023-06-15,7923,62
00008,C-006,0000021,2023-08-01,8146,100
00017,C-005,0000012,2023-06-15,16253,58
00007,C-002,0000006,2023-06-16,5744,49
00005,C-004,0000018,2023-05-13,4909,288
00018,C-005,0000010,2023-05-10,2370,139
00005,C-002,0000009,2023-08-25,5973,337
00025,C-004,0000011,2023-07-15,8047,86
00003,C-001,0000020,2023-05-16,9657,400
00004,C-003,0000007,2023-06-14,3925,186
00013,C-003,0000004,2023-01-25,11683,506
00025,C-005,0000011,2023-07-28,7874,13
00007,C-006,0000001,2023-01-28,5061,179
00017,C-001,0000008,2023-06-29,2099,186
00011,C-003,0000022,2023-06-24,238,311
00006,C-006,0000001,2023-07-01,8830,445
00014,C-005,0000003,2023-02-25,1733,135
00015,C-006,0000004,2023-08-01,3047,12
00005,C-003,0000012,2023-06-21,8498,276
00022,C-004,0000013,2023-01-25,12558,26
00003,C-001,0000012,2023-05-17,1407,231
00020,C-003,0000002,2023-08-23,4496,240
00022,C-003,0000004,2023-03-03,8220,125
00014,C-002,0000021,2023-05-30,9588,562
00011,C-005,0000010,2023-06-29,115,231
00020,C-006,0000011,2023-01-04,8805,214
00001,C-003,0000010,2023-01-14,2901,68
00011,C-005,0000001,2023-02-15,16773,58
00015,C-004,0000013,2023-01-10,4154,513
00023,C-005,0000015,2023-05-04,12571,226
00020,C-005,0000013,2023-05-23,2553,5
00009,C-004,0000014,2023-04-26,1889,159
00005,C-006,0000011,2023-07-05,1310,71
00023,C-001,0000011,2023-07-21,7806,179
00024,C-005,0000001,2023-02-21,6101,261
00021,C-005,0000008,2023-02-03,1426,133
00003,C-003,0000021,2023-07-08,8724,147
00010,C-002,0000007,2023-05-31,665,147
00002,C-004,0000001,2023-06-27,4351,103
00002,C-002,0000007,2023-05-13,5825,123
00002,C-005,0000016,2023-05-31,2419,110
00019,C-005,0000008,2023-02-28,7726,38
00009,C-004,0000009,2023-03-28,7144,32
00003,C-005,0000006,2023-01-14,2043,243
00009,C-004,0000001,2023-02-21,6526,147
00018,C-006,0000002,2023-08-01,11335,89
00013,C-004,0000004,2023-05-19,2493,58
00016,C-005,0000015,2023-07-13,2066,59
00020,C-003,0000003,2023-04-20,7009,150
00018,C-002,0000002,2023-06-30,4563,21
00015,C-001,0000007,2023-03-08,3443,142
00006,C-005,0000014,2023-03-09,6670,99
00005,C-006,0000018,2023-06-16,1902,217
00003,C-001,0000010,2023-06-30,6157,43
00021,C-002,0000001,2023-07-28,3013,129
00011,C-006,0000003,2023-08-12,3474,170
00009,C-001,0000001,2023-07-07,4130,332
00009,C-005,0000002,2023-08-25,14566,45
00016,C-006,0000009,2023-01-17,4050,255
00004,C-003,0000022,2023-03-04,5924,396
00012,C-004,0000014,2023-08-25,10101,4
00025,C-001,0000003,2023-04-15,2362,272
00017,C-005,0000011,2023-03-11,2639,24
00022,C-005,0000018,2023-05-20,3496,18
00007,C-004,0000016,2023-06-14,17223,44
00001,C-004,0000006,2023-04-14,1605,71
00001,C-005,0000004,2023-07-07,7170,151
00023,C-002,0000001,2023-08-24,4090,75
00001,C-002,0000009,2023-02-24,9574,134
00011,C-006,0000018,2023-05-09,718,213
00017,C-003,0000022,2023-02-08,7735,227
00014,C-001,0000022,2023-03-24,1606,305
00008,C-005,0000010,2023-06-20,9170,79
00010,C-006,0000016,2023-03-07,1584,122
00017,C-003,0000014,2023-06-20,7685,83
00005,C-004,0000011,2023-02-17,16765,261
00023,C-001,0000005,2023-01-26,11797,45
00023,C-003,0000001,2023-05-02,2767,148
00015,C-006,0000005,2023-07-07,13233,7
00008,C-003,0000020,2023-08-22,2820,50
00011,C-003,0000006,2023-08-11,2483,65
00012,C-001,0000005,2023-01-13,9124,209
00006,C-003,0000007,2023-03-02,12728,111
00012,C-003,0000019,2023-07-27,12625,41
00021,C-004,0000010,2023-03-10,17584,110
00013,C-005,0000002,2023-08-23,13156,360
00014,C-005,0000009,2023-04-25,4164,167
00018,C-001,0000012,2023-03-07,11699,436
00019,C-001,0000011,2023-07-12,4964,56
00023,C-005,0000008,2023-05-16,8258,132
00006,C-002,0000004,2023-03-02,3938,70
00012,C-004,0000002,2023-05-30,1368,163
00012,C-001,0000016,2023-06-10,12449,177
00007,C-005,0000005,2023-07-25,7324,339
00013,C-004,0000001,2023-06-09,4561,102
00018,C-005,0000012,2023-05-12,777,58
00006,C-005,0000010,2023-05-09,3857,5
00007,C-006,0000016,2023-08-09,7443,179
00002,C-002,0000019,2023-04-13,5799,125
00020,C-005,0000021,2023-05-02,8837,48
00024,C-005,0000005,2023-08-09,4185,315
00022,C-003,0000018,2023-08-23,6984,174
00006,C-002,0000013,2023-05-13,7363,179
00011,C-005,0000016,2023-02-01,10338,73
00022,C-005,0000007,2023-06-23,6216,324
00023,C-001,0000019,2023-05-24,10401,144
00004,C-006,0000001,2023-04-01,1063,217
00022,C-006,0000022,2023-07-27,10096,151
00025,C-002,0000003,2023-01-27,23252,210
00004,C-002,0000019,2023-08-12,2670,143
00003,C-006,0000017,2023-02-01,10266,49
00008,C-002,0000006,2023-03-02,5424,203
00021,C-003,0000005,2023-06-30,3273,32
00024,C-003,0000013,2023-01-17,8841,92
00007,C-005,0000012,2023-07-07,14461,124
00010,C-004,0000001,2023-01-31,1462,109
00013,C-001,0000005,2023-08-10,3702,131
00013,C-005,0000003,2023-08-18,13951,329
00007,C-004,0000015,2023-06-15,5775,325
00012,C-005,0000020,2023-01-26,9719,10
00021,C-005,0000013,2023-04-29,88,69
00010,C-006,0000015,2023-03-03,3399,74
00017,C-003,0000017,2023-02-22,4372,375
00005,C-005,0000004,2023-03-04,3632,169
00018,C-002,0000004,2023-07-07,3344,10
00022,C-004,0000021,2023-06-17,4400,364
00004,C-006,0000021,2023-08-02,10802,124
00005,C-005,0000020,2023-08-12,9154,123
00023,C-004,0000003,2023-01-28,5361,340
00021,C-003,0000008,2023-04-29,11597,462
00012,C-003,0000016,2023-04-05,14939,238
00017,C-006,0000016,2023-01-18,10846,146
00001,C-001,0000020,2023-05-16,2833,104
00021,C-003,0000015,2023-08-24,8880,177
00015,C-002,0000002,2023-01-18,298,399
00017,C-005,0000009,2023-08-22,7800,10
00006,C-001,0000005,2023-03-07,8,85
00013,C-001,0000019,2023-03-04,3212,66
00024,C-006,0000016,2023-04-22,12049,113
00017,C-003,0000012,2023-06-09,4500,91
00004,C-006,0000014,2023-07-25,9984,207
00004,C-002,0000004,2023-08-03,11868,95
00008,C-003,0000016,2023-08-03,4807,132
00001,C-001,0000012,2023-05-03,13421,232
00016,C-006,0000006,2023-01-19,10408,301
00014,C-005,0000007,2023-02-11,10849,330
00002,C-002,0000017,2023-06-14,7247,402
00021,C-005,0000007,2023-03-23,6388,227
00023,C-006,0000002,2023-02-17,8373,108
00018,C-006,0000004,2023-03-17,1887,488
00010,C-003,0000013,2023-06-29,6054,287
00025,C-006,0000019,2023-08-24,16255,268
00003,C-006,0000013,2023-07-04,13174,301
00014,C-004,0000017,2023-03-28,2721,72
00015,C-002,0000004,2023-04-19,19284,139
00025,C-004,0000001,2023-01-18,9328,232
00002,C-004,0000014,2023-01-17,3184,85
00020,C-004,0000001,2023-02-15,9739,209
00020,C-001,0000012,2023-02-11,16487,314
00022,C-005,0000016,2023-03-21,16792,184
00006,C-004,0000017,2023-01-05,5753,125
00007,C-002,0000018,2023-05-30,6833,157
00001,C-005,0000005,2023-01-04,2816,222
00013,C-003,0000014,2023-04-22,1545,269
00003,C-006,0000012,2023-02-10,3433,120
00024,C-002,0000013,2023-08-12,1002,217
00006,C-005,0000011,2023-08-10,2494,315
00021,C-003,0000018,2023-06-07,770,61
00001,C-002,0000020,2023-06-06,2262,73
00011,C-004,0000020,2023-04-05,5668,204
00019,C-005,0000007,2023-04-18,4739,125
00020,C-002,0000007,2023-01-31,13662,15
00023,C-005,0000020,2023-08-22,6067,151
00001,C-003,0000005,2023-02-25,11721,204
00004,C-003,0000001,2023-02-22,20000,106
00005,C-004,0000012,2023-01-12,4484,201
00007,C-001,0000017,2023-05-25,107,129
00021,C-002,0000004,2023-02-01,2526,8
00008,C-001,0000009,2023-04-27,1578,67
00003,C-005,0000004,2023-07-22,2972,129
00015,C-004,0000001,2023-01-26,3692,284
00015,C-005,0000001,2023-08-24,5189,293
00023,C-004,0000014,2023-01-18,5767,21
00011,C-002,0000002,2023-03-30,1037,82
00025,C-003,0000021,2023-01-17,10034,163
00021,C-005,0000014,2023-02-17,5221,154
00021,C-006,0000003,2023-04-08,8107,47
00003,C-006,0000010,2023-07-06,3934,86
00016,C-002,0000014,2023-04-04,4509,231
00004,C-004,0000011,2023-03-02,1922,226
00003,C-004,0000018,2023-08-09,1161,181
00018,C-003,0000012,2023-06-09,11389,282
00025,C-001,0000021,2023-06-02,3032,313
00002,C-005,0000014,2023-07-05,6872,238
00020,C-006,0000009,2023-08-11,340,124
00023,C-002,0000019,2023-02-11,3720,141
00021,C-004,0000013,2023-08-11,731,69
00014,C-003,0000010,2023-05-12,13289,112
00019,C-005,0000012,2023-07-15,5333,101
00020,C-002,0000011,2023-01-18,3972,131
00023,C-001,0000014,2023-01-05,9538,198
00015,C-003,0000007,2023-06-29,548,221
00007,C-006,0000018,2023-06-14,2995,47
00006,C-002,0000001,2023-08-08,4451,71
00018,C-002,0000001,2023-03-23,14692,143
00009,C-002,0000021,2023-01-04,7043,107
00007,C-002,0000012,2023-02-22,15583,248
00013,C-001,0000013,2023-02-17,9060,268
00009,C-005,0000017,2023-02-03,431,85
00002,C-006,0000018,2023-03-17,1264,137
00019,C-003,0000020,2023-01-25,2995,156
00007,C-003,0000012,2023-07-27,2118,56
00016,C-003,0000014,2023-01-28,8082,54
00023,C-003,0000011,2023-07-05,11543,49
00002,C-002,0000015,2023-03-15,2184,46
00006,C-006,0000006,2023-08-04,3125,191
00004,C-005,0000014,2023-06-27,4892,380
00004,C-006,0000006,2023-07-13,4881,183
00009,C-004,0000016,2023-02-24,5918,238
00011,C-004,0000002,2023-06-28,6313,60
00005,C-003,0000002,2023-06-30,7956,27
00015,C-006,0000019,2023-08-18,5896,7
00017,C-002,0000022,2023-01-24,13536,296
00013,C-005,0000015,2023-03-11,5640,129
00025,C-004,0000006,2023-06-23,5813,356
00016,C-002,0000013,2023-08-22,2515,32
00006,C-006,0000007,2023-01-04,3044,22
00015,C-002,0000012,2023-04-05,3902,214
00013,C-002,0000012,2023-04-15,1929,354
00016,C-003,0000015,2023-05-11,3252,241
00020,C-006,0000016,2023-07-21,5032,495
00004,C-004,0000008,2023-02-11,1350,89
00020,C-006,0000004,2023-07-08,1188,75
00006,C-001,0000018,2023-08-11,7055,334
00016,C-004,0000006,2023-08-04,7232,8
00020,C-004,0000008,2023-06-14,9296,93
00018,C-001,0000020,2023-01-17,2277,296
00001,C-006,0000008,2023-06-23,4230,548
00001,C-001,0000004,2023-08-24,1641,119
00020,C-001,0000021,2023-06-07,8235,294
00004,C-001,0000015,2023-06-22,10087,46
00024,C-005,0000014,2023-07-13,3169,281
00021,C-001,0000019,2023-05-24,10355,215
00006,C-004,0000006,2023-08-09,7773,140
00017,C-006,0000002,2023-04-06,1993,31
00004,C-004,0000016,2023-07-28,1816,266
00006,C-004,0000018,2023-08-24,727,50
00002,C-003,0000005,2023-01-17,115,132
00015,C-005,0000010,2023-02-07,5378,142
00007,C-003,0000013,2023-05-09,6708,269
00010,C-004,0000002,2023-06-06,8167,102
00019,C-005,0000019,2023-06-06,9950,6
00013,C-004,0000011,2023-05-24,7229,215
00006,C-001,0000007,2023-01-13,2260,128
00012,C-005,0000018,2023-05-23,6207,149
00001,C-001,0000015,2023-06-29,1890,286
00001,C-004,0000002,2023-03-11,7797,88
00024,C-005,0000002,2023-04-25,11645,536
00008,C-003,0000004,2023-05-30,4207,255
00015,C-002,0000016,2023-05-23,1684,169
00010,C-005,0000003,2023-05-23,1337,18
00002,C-006,0000003,2023-06-24,7147,300
00021,C-004,0000004,2023-03-11,12030,296
00008,C-005,0000004,2023-07-27,15845,232
00008,C-005,0000015,2023-08-16,5026,133
00014,C-006,0000004,2023-03-07,9902,12
00015,C-004,0000006,2023-04-05,7944,33
00022,C-002,0000002,2023-05-04,9524,55
00025,C-005,0000019,2023-01-04,16241,93
00012,C-003,0000020,2023-01-13,5892,109
00019,C-004,0000014,2023-07-11,6925,94
00017,C-003,0000001,2023-05-17,4553,158
00022,C-004,0000003,2023-07-21,1725,60
00015,C-006,0000011,2023-02-22,897,21
00004,C-002,0000005,2023-05-23,10284,178
00008,C-006,0000010,2023-07-12,10416,200
00004,C-001,0000008,2023-06-15,4221,193
00009,C-004,0000007,2023-06-23,4910,304
00015,C-003,0000009,2023-03-25,6550,53
00004,C-002,0000021,2023-07-04,89,165
00020,C-001,0000015,2023-05-12,9793,110
00022,C-004,0000018,2023-04-04,4824,143
00023,C-003,0000008,2023-04-15,7557,404
00014,C-006,0000009,2023-03-08,7082,95
00011,C-002,0000015,2023-01-17,8361,231
00019,C-002,0000001,2023-08-22,1311,52
00020,C-001,0000005,2023-07-25,1288,67
00012,C-001,0000007,2023-06-14,3288,133
00025,C-002,0000019,2023-04-05,10669,85
00023,C-001,0000018,2023-08-26,7362,344
00019,C-003,0000007,2023-08-03,10336,123
00003,C-006,0000015,2023-07-11,6986,4
00019,C-004,0000009,2023-03-11,3394,21
00007,C-001,0000003,2023-01-10,15337,31
00014,C-001,0000020,2023-04-04,15925,378
00011,C-003,0000007,2023-01-17,7356,772
00012,C-004,0000011,2023-07-08,9489,54
00004,C-001,0000011,2023-04-12,1281,354
